a47,a3,a2,a18,a5,a4,a46,a14,a45,a30,Class
413,12365.62,334.21,38,37,0,270,0.0,1.0,1.0,1
413,695.82,0.0,2,1,1,270,0.549051,1.0,1.0,1
74,1449.53,205.21,3,2,1,1,0.799517,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
265,166929.13,1474.59,64,36,28,241,1.855926,15.0,15.0,1
413,26876.9,135.3,89,81,8,270,6.490102,1.0,1.0,1
185,10749.43,370.88,26,17,9,1,1.823751,1.0,1.0,1
257,24175.05,1287.05,17,15,2,1,4.951196,1.0,1.0,1
74,28570.75,11.06,3,2,1,1,1.19895,1.0,1.0,1
74,23345.88,31.25,3,2,1,1,1.021451,1.0,1.0,1
194,27251.75,79.71,11,10,1,1,25.535042,2.0,2.0,1
1,376115.15,79244.84,7,3,4,294,0.033316,0.0,0.0,1
413,10792.93,1730.43,13,2,11,270,0.367778,1.0,1.0,1
254,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,10263.17,2145.54,7,4,3,1,0.779869,1.0,1.0,1
194,7611.35,787.85,8,7,1,1,9.206806,2.0,2.0,1
155,44473.68,146.77,206,132,74,1,2.609755,4.0,4.0,1
413,2357.73,785.91,4,3,0,270,0.0,1.0,1.0,1
401,54134.82,801.02,18,16,2,1,7.714097,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,18626.58,63.96,22,21,1,1,51.89,1.0,1.0,1
74,107330.5,142.81,34,33,1,1,37.109572,2.0,2.0,1
413,4391.77,0.0,2,1,1,270,0.328139,1.0,1.0,1
74,15800.05,349.36,30,28,2,1,25.046667,1.0,1.0,1
413,2951.62,123.54,24,22,2,270,26.924162,1.0,1.0,1
155,1478.6,105.61,14,14,0,1,0.0,6.0,6.0,1
74,70604.87,0.0,4,1,3,1,0.03285,1.0,1.0,1
413,11.8,0.0,2,1,1,270,2.66,1.0,1.0,1
197,13226.45,117.33,64,63,1,1,81.918751,1.0,1.0,1
413,200459.45,40091.89,6,5,0,270,0.0,1.0,1.0,1
188,9933.58,825.29,44,2,42,63,17.632143,36.0,37.0,1
74,18808.53,1264.69,11,8,3,1,0.742829,2.0,2.0,1
436,265164.23,10489.94,12,11,1,1,105.040165,5.0,5.0,1
413,4777.82,0.0,2,1,1,270,0.499139,1.0,1.0,1
413,18101.82,342.78,30,29,1,270,22.053175,1.0,1.0,1
74,9813.18,1905.25,6,5,1,1,5.959353,1.0,1.0,1
413,6890.75,2648.0,3,2,1,270,4.124013,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
11,14065.23,291.33,32,30,2,1,91.332,1.0,1.0,1
450,191810.0,7597.6,33,23,10,1,1.759104,3.0,3.0,1
74,1259.47,55.27,21,20,1,1,23.6799,1.0,1.0,1
409,14964.77,8.58,1463,1458,5,1,24.8628,2.0,2.0,1
74,53682.07,28.5,221,156,65,1,2.234619,2.0,2.0,1
74,258156.4,4175.21,7,5,2,99,1.413655,2.0,2.0,1
185,165451.1,183.49,986,514,472,1,0.31704,9.0,9.0,1
257,422.43,211.22,2,2,0,1,0.0,1.0,1.0,1
416,90983.55,0.0,11,1,10,1,0.549489,3.0,3.0,1
418,92160.3,46076.51,4,2,2,275,0.0,3.0,3.0,1
147,289959.77,1436.76,67,56,11,10,0.322818,31.0,32.0,1
413,0.0,0.0,1,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
21,218140.62,1120.86,32,12,20,187,0.1245,28.0,29.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
436,48682.1,455.94,24,22,2,1,8.67845,2.0,2.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,66170.43,245.54,23,22,1,1,31.158832,2.0,2.0,1
74,10595.6,310.79,28,27,1,1,11.712807,1.0,1.0,1
74,6861.97,637.54,6,5,1,1,6.573374,1.0,1.0,1
74,261.32,0.0,2,1,1,1,0.988047,1.0,1.0,1
413,64.45,18.83,4,2,2,270,0.295,1.0,1.0,1
74,3124.08,786.28,6,3,3,1,0.837326,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,42968.3,197.13,6,4,2,270,1.513062,1.0,1.0,1
155,210.85,105.42,2,2,0,1,0.0,1.0,1.0,1
194,23971.28,2707.48,8,6,2,1,3.842152,2.0,2.0,1
257,525952.0,0.0,3,1,2,1,0.09937,2.0,2.0,1
413,22804.6,1317.53,16,13,3,270,7.365119,1.0,1.0,1
413,17863.48,8931.74,3,2,0,270,0.0,1.0,1.0,1
185,10739.72,67.29,10,9,1,1,13.245505,1.0,1.0,1
413,57879.03,145.25,14,7,7,270,0.170796,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,21252.58,1829.47,3,2,1,270,1.199622,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,9454.42,0.0,2,1,1,270,0.499139,1.0,1.0,1
175,490184.27,27181.97,32,18,14,1,5001.428571,58.0,58.0,1
152,6866.58,190.58,38,36,2,1,14.034613,1.0,1.0,1
413,3000.55,65.56,23,20,3,270,10.333896,1.0,1.0,1
74,8188.48,278.24,4,3,1,1,2.24,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,162431.45,1.5,3,2,1,1,1.05,1.0,1.0,1
74,56667.93,513.63,26,25,1,1,26.979672,2.0,2.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,3808.77,0.0,2,1,1,270,0.499,1.0,1.0,1
413,6.97,3.48,2,2,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,6627.68,18.87,3,2,1,270,2.199139,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,940.85,0.0,2,1,1,270,0.999139,1.0,1.0,1
74,450350.28,39315.12,17,11,6,1,2.269253,1.0,1.0,1
450,45062.85,1209.98,38,37,1,1,4.197349,3.0,3.0,1
413,151814.85,48.15,3154,3153,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
150,10200.9,1611.54,9,6,3,1,0.199667,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,140768.88,134.86,23,9,14,1,0.402737,1.0,1.0,1
74,2766.75,96.38,17,15,2,1,5.658626,1.0,1.0,1
74,17274.92,4896.88,13,3,10,1,5.174873,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
155,166.55,33.31,5,5,0,1,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
105,9080.62,1086.09,12,8,4,1,1.648493,9.0,10.0,1
74,15810.1,0.0,2,1,1,1,0.058953,1.0,1.0,1
413,9546.98,270.19,38,32,6,270,3.576667,1.0,1.0,1
155,293.43,48.91,6,6,0,1,0.0,1.0,1.0,1
74,800.0,91.96,5,4,1,1,2.802929,1.0,1.0,1
74,3042.23,153.94,13,10,3,1,2.313133,1.0,1.0,1
194,341215.88,102.52,26,19,7,1,4.63066,4.0,4.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,7910.8,350.97,9,6,3,1,1.402323,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
194,253625.13,25.75,17,16,1,1,22.932728,3.0,3.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,22801.6,514.72,27,24,3,1,70.059,1.0,1.0,1
318,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,245518.5,1264.63,35,34,1,1,49.003094,4.0,4.0,1
413,10529.17,864.93,12,8,4,270,0.810282,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,1.42,0.0,2,1,1,1,0.223466,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,5585.9,470.75,11,10,1,1,21.057,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
254,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
396,235576.0,14433.33,29,7,22,258,0.04494,4.0,4.0,1
194,252758.42,196.98,27,25,2,1,10.16053,4.0,4.0,1
74,582.83,225.3,3,2,1,1,1.599475,1.0,1.0,1
74,62.52,31.26,2,2,0,1,0.0,2.0,2.0,1
155,405783.0,110.26,20,19,1,1,29.849521,5.0,5.0,1
80,7373.3,182.49,41,39,2,1,12.047763,2.0,2.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,13996.57,88.38,20,19,1,1,16.516072,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,1115.58,182.21,7,5,2,270,0.997142,1.0,1.0,1
413,12620.85,0.0,2,1,1,270,0.499,1.0,1.0,1
194,327838.23,0.0,2,1,1,1,14.0,4.0,4.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
450,626664.22,6900.61,100,86,14,1,2.213942,3.0,3.0,1
188,158469.38,949.37,236,106,130,119,15.311076,48.0,50.0,1
194,30346.63,1047.41,24,23,1,1,15.009275,2.0,2.0,1
74,3345.43,399.28,7,6,1,1,13.930641,1.0,1.0,1
194,1923.5,174.86,11,11,0,1,0.0,3.0,3.0,1
251,375126.03,1315.54,199,94,105,282,0.736675,84.0,86.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,3777.47,0.0,2,1,1,1,0.062011,1.0,1.0,1
413,5608.63,276.9,29,14,15,270,2.008315,1.0,1.0,1
70,9294.48,281.98,45,28,17,43,6.364174,2.0,2.0,1
194,3482.67,580.44,6,6,0,1,0.0,4.0,4.0,1
74,4397.35,545.32,4,3,1,1,2.694659,1.0,1.0,1
413,1067.48,0.0,2,1,1,270,0.309,1.0,1.0,1
413,65372.33,1263.89,13,11,2,270,21.106651,1.0,1.0,1
74,80950.12,81.13,8,7,1,1,6.377432,2.0,2.0,1
74,10153.88,437.79,11,10,1,1,6.183823,1.0,1.0,1
413,30807.67,1991.16,9,8,1,270,3.170798,1.0,1.0,1
298,27958.22,523.95,78,41,37,189,0.607737,45.0,45.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,111700.35,8059.66,14,5,9,1,0.109736,1.0,1.0,1
413,137875.47,12801.78,17,9,8,270,0.351414,1.0,1.0,1
74,40601.12,4180.26,15,7,8,1,0.847016,1.0,1.0,1
439,108499.82,3086.2,45,27,18,1,1.041088,2.0,2.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,2025.63,84.4,25,24,0,270,0.0,1.0,1.0,1
450,47091.32,233.2,11,10,1,1,4.146744,1.0,1.0,1
413,0.0,0.0,1,1,0,270,0.0,1.0,1.0,1
74,223044.12,1129.82,5,3,2,99,1.499517,2.0,2.0,1
74,262772.48,5.92,3,2,1,1,2.237744,2.0,2.0,1
413,65639.53,175.44,11,10,1,270,4.473939,1.0,1.0,1
436,74868.42,45.2,8,7,1,1,121.99,2.0,2.0,1
74,15401.82,1245.03,3,2,1,1,1.132921,1.0,1.0,1
257,13453.67,408.6,7,5,2,1,1.780129,1.0,1.0,1
74,4496.58,108.63,7,6,1,1,5.116626,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
80,187986.2,11741.59,32,16,16,1,17.847046,1.0,1.0,1
74,29242.43,589.89,5,3,2,1,0.030428,1.0,1.0,1
74,386823.58,96705.4,5,4,1,1,2.150952,1.0,1.0,1
413,151662.1,25277.02,7,6,0,270,0.0,1.0,1.0,1
74,33381.27,0.0,2,1,1,1,0.999139,1.0,1.0,1
74,8613.27,21.96,3,2,1,1,1.998467,1.0,1.0,1
413,19593.67,209.99,52,51,1,270,22.698151,1.0,1.0,1
194,367170.83,2593.78,10,9,1,1,21.970788,4.0,4.0,1
74,906.15,112.28,9,8,1,1,60.539236,1.0,1.0,1
413,12170.98,0.0,2,1,1,270,0.994139,1.0,1.0,1
257,113653.47,3998.93,28,21,7,1,1.315737,4.0,4.0,1
413,26162.72,13081.36,3,2,0,270,0.0,1.0,1.0,1
401,25620.18,24.73,20,19,1,1,20.740397,1.0,1.0,1
413,83599.63,111.39,12,11,1,270,36.669223,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
243,791866.28,5499.54,199,129,70,47,1.23305,45.0,46.0,1
194,36461.33,982.23,33,27,6,1,4.158333,3.0,3.0,1
302,66449.65,131.06,508,507,0,1,0.0,1.0,1.0,1
450,208503.18,64.99,3209,3208,0,1,0.0,1.0,1.0,1
413,31.9,0.0,2,1,0,270,0.0,1.0,1.0,1
74,11256.15,1512.77,10,7,3,1,1.437946,1.0,1.0,1
450,7910.78,0.0,2,1,1,1,0.497266,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,461.08,0.0,2,1,1,1,9.999629,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,175928.48,29321.41,7,6,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
194,193558.82,244.15,17,16,1,1,8.91,3.0,3.0,1
74,245657.18,20659.28,5,3,2,1,0.749622,1.0,1.0,1
413,0.0,0.0,1,0,0,270,0.0,1.0,1.0,1
413,1856.6,30.98,50,49,1,270,44.762123,1.0,1.0,1
74,6261.87,857.7,8,6,2,1,1.069147,1.0,1.0,1
413,97097.6,1150.28,82,42,36,270,9.066568,1.0,1.0,1
74,17935.3,536.85,8,7,1,1,7.910559,1.0,1.0,1
74,36408.45,288.96,17,16,1,1,37.260728,2.0,2.0,1
1,23289.0,261.82,4,3,1,294,6.756247,0.0,0.0,1
74,175112.83,99.35,5,4,1,1,1.145,1.0,1.0,1
413,2316.22,100.96,11,9,2,270,3.635,1.0,1.0,1
74,251.75,83.92,3,3,0,1,0.0,2.0,2.0,1
74,213965.73,6223.31,5,3,2,99,0.895765,2.0,2.0,1
74,29301.52,53.14,15,14,1,1,20.401321,1.0,1.0,1
413,0.0,0.0,1,1,0,270,0.0,1.0,1.0,1
74,164926.47,96.43,4,3,1,1,3.01,1.0,1.0,1
194,77419.73,93.07,15,14,1,1,10.971654,3.0,3.0,1
413,200419.7,28631.39,8,7,0,270,0.0,1.0,1.0,1
413,152384.22,12698.68,12,12,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
375,8807.15,25.0,69,21,48,30,1.257064,28.0,30.0,1
413,156548.88,22364.13,8,7,0,270,0.0,1.0,1.0,1
74,7282.48,456.95,3,2,1,1,2.599517,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
119,51786.47,790.58,16,15,1,1,115.28,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
1,18521.13,210.47,89,88,0,294,0.0,0.0,0.0,1
413,197824.17,32970.69,7,6,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
194,13386.12,637.43,21,21,0,1,0.0,4.0,4.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,31575.97,1077.51,12,8,4,1,0.672685,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,3177.37,0.0,2,1,1,270,0.499139,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
22,41623.7,98.59,9,7,2,1,9.014277,1.0,1.0,1
413,2657.53,0.0,2,1,1,270,0.999139,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
450,273381.8,65.02,12,11,1,1,8.916947,2.0,2.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,256231.37,0.0,2,1,1,1,1.499685,1.0,1.0,1
74,948.5,58.46,10,7,3,1,7.936401,1.0,1.0,1
413,412841.1,51605.14,9,8,0,270,0.0,1.0,1.0,1
257,75680.68,0.0,2,1,1,1,0.999139,1.0,1.0,1
11,15802.73,16.32,10,8,2,1,99.6645,1.0,1.0,1
413,39517.82,278.28,11,3,8,270,0.210389,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
436,47940.22,203.8,24,19,5,1,13.422113,2.0,2.0,1
74,4115.2,339.65,4,3,1,1,2.12947,1.0,1.0,1
74,23336.45,111.22,26,25,1,1,28.091041,1.0,1.0,1
74,42335.08,75.13,22,21,1,1,22.440285,2.0,2.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,1,1,0,270,0.0,1.0,1.0,1
413,92900.05,46432.68,4,2,2,270,2.030041,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,2965.73,544.37,8,5,3,270,1.340533,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,30163.47,0.0,10,1,9,1,0.554695,1.0,1.0,1
413,2395.78,0.0,2,1,1,270,0.999055,1.0,1.0,1
194,45267.75,3015.9,17,15,2,294,10.356758,3.0,3.0,1
413,1019.02,0.0,2,1,1,270,0.438884,1.0,1.0,1
436,269522.73,504.46,30,29,1,1,148.59098,6.0,6.0,1
155,45804.92,2075.59,16,6,10,1,0.0361,1.0,1.0,1
413,1660.18,553.39,4,3,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,2.0,2.0,1
413,13765.42,484.13,25,23,2,270,9.884214,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,2776.35,0.0,2,1,1,1,0.499517,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
346,66399.25,74.85,297,187,110,129,0.633405,106.0,106.0,1
413,26209.6,2384.47,12,10,2,270,12.982682,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,11459.47,949.37,3,2,1,270,1.930782,1.0,1.0,1
413,3045.35,1522.67,3,2,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,104380.98,2262.36,22,19,3,270,2.915532,1.0,1.0,1
413,17708.52,5902.84,4,3,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
254,6883.17,358.39,8,6,2,1,4.73779,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
375,200699.1,10812.01,94,4,90,238,0.103461,58.0,58.0,1
74,5494.78,612.83,7,5,2,1,1.497009,2.0,2.0,1
74,224.93,0.0,2,1,1,1,0.438257,1.0,1.0,1
413,4668.05,838.22,8,4,4,270,17.14916,1.0,1.0,1
80,15365.4,1.12,9,2,7,1,0.468582,1.0,1.0,1
194,209820.02,207.11,21,20,1,1,15.526767,4.0,4.0,1
194,42283.88,2242.54,20,15,5,1,0.030454,4.0,4.0,1
252,470888.42,27699.32,18,17,0,1,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,6106.68,266.74,17,16,1,1,21.455021,1.0,1.0,1
413,152582.63,25430.44,7,6,0,270,0.0,1.0,1.0,1
74,2781.3,61.35,23,22,1,1,18.191694,2.0,2.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,3985.18,10.93,5,4,1,1,7.684331,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,173498.17,24785.45,8,7,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,158323.15,31664.63,6,5,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
194,6410.4,214.04,28,24,4,1,6.239256,2.0,2.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
134,64854.38,46.2,87,21,66,123,5.559412,48.0,49.0,1
74,143.57,22.7,3,2,1,1,1.619163,1.0,1.0,1
450,38247.73,3508.36,12,7,5,1,3.112076,1.0,1.0,1
257,72396.48,4.09,7,6,1,1,5.3228,2.0,2.0,1
185,63370.1,219.93,13,12,1,1,8.764462,2.0,2.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,207.15,0.0,3,1,2,270,1.999202,1.0,1.0,1
413,15856.63,0.0,2,1,1,270,0.999139,1.0,1.0,1
413,158296.53,31659.31,6,5,0,270,0.0,1.0,1.0,1
413,10051.67,3349.31,6,3,3,270,0.499888,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,21561.73,4038.81,9,5,4,1,0.936339,1.0,1.0,1
413,0.0,0.0,1,1,0,270,0.0,1.0,1.0,1
413,19518.72,9759.36,3,2,0,270,0.0,1.0,1.0,1
155,1171.53,585.77,2,2,0,1,0.0,1.0,1.0,1
413,3383.63,1.2,7,5,2,270,1.343519,1.0,1.0,1
185,562550.65,552.79,40,39,1,154,0.0,7.0,7.0,1
413,4.5,0.0,2,1,1,270,0.00937,1.0,1.0,1
413,182852.15,30475.36,7,6,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
74,1960.08,0.0,2,1,1,1,0.495,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
416,66356.18,8999.38,5,4,1,1,15.16958,3.0,3.0,1
74,10311.42,429.64,25,24,0,1,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,2442.5,143.11,3,2,1,1,1.171526,1.0,1.0,1
401,39028.23,1992.69,7,4,3,1,1.398667,1.0,1.0,1
74,11197.9,405.23,5,4,1,1,5.989916,1.0,1.0,1
413,1593.08,0.0,2,1,1,270,0.134375,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,8884.42,0.0,2,1,1,270,0.48,1.0,1.0,1
413,5026.78,598.06,6,4,2,270,4.776889,1.0,1.0,1
74,293728.58,59169.54,8,3,5,1,1.49961,1.0,1.0,1
74,15361.27,945.56,11,10,1,1,9.752257,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,20200.75,452.42,10,9,1,1,7.242159,1.0,1.0,1
257,478596.32,3700.09,147,113,34,1,2.131467,1.0,1.0,1
78,23082.02,1212.52,22,18,4,1,2.892622,3.0,3.0,1
413,36288.35,4550.37,4,3,1,270,1.296139,1.0,1.0,1
194,15550.73,251.82,37,35,2,1,19.611101,1.0,1.0,1
74,162175.67,1479.26,4,2,2,1,0.806325,1.0,1.0,1
408,1512.73,168.08,9,9,0,1,0.0,1.0,1.0,1
413,200708.35,33451.39,7,6,0,270,0.0,1.0,1.0,1
413,11261.42,355.04,31,26,5,270,3.272981,1.0,1.0,1
413,182863.07,36572.61,6,5,0,270,0.0,1.0,1.0,1
70,25681.07,397.7,51,41,10,43,8.304727,1.0,1.0,1
413,82494.1,41238.4,4,2,2,270,1.25216,1.0,1.0,1
194,205122.43,122.0,12,11,1,1,17.879319,4.0,4.0,1
413,114060.92,0.0,4,1,3,270,0.16612,1.0,1.0,1
413,6550.98,95.46,28,27,1,270,18.734346,1.0,1.0,1
334,37122.32,608.56,62,61,0,1,0.0,2.0,2.0,1
388,275214.32,2841.02,100,45,55,193,1.877316,12.0,13.0,1
119,19938.1,67.21,4,3,1,1,5.499,3.0,3.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
332,197798.32,39559.66,6,5,0,1,0.0,1.0,1.0,1
194,334521.73,110.94,24,23,1,1,22.666328,5.0,5.0,1
74,48183.72,816.65,4,3,1,1,1.95,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
194,435883.37,1174.97,79,72,7,1,2.160171,4.0,4.0,1
413,101673.07,0.0,2,1,1,270,0.099139,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,173832.2,28972.03,7,6,0,270,0.0,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
194,4609.2,115.23,40,40,0,1,0.0,4.0,4.0,1
413,3994.25,1401.78,3,2,1,270,1.794427,1.0,1.0,1
413,9292.83,0.0,2,1,1,270,0.499139,1.0,1.0,1
413,4975.58,66.95,8,4,4,270,0.538967,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
135,15591.0,15.92,17,5,12,275,1.619863,4.0,4.0,1
413,281.63,0.0,2,1,1,270,0.039139,1.0,1.0,1
416,43105.9,0.0,2,1,1,1,10.09979,2.0,2.0,1
74,0.0,0.0,1,1,0,1,0.0,1.0,1.0,1
202,279624.25,591.26,145,70,75,123,4.888695,54.0,55.0,1
257,44588.63,3409.52,12,11,1,1,1.639425,1.0,1.0,1
413,0.0,0.0,1,0,0,270,0.0,1.0,1.0,1
74,123.0,0.0,2,1,1,1,0.499517,1.0,1.0,1
413,286.77,0.0,2,1,1,270,0.028,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
413,6604.63,929.04,3,2,1,270,1.678353,1.0,1.0,1
110,29514.53,335.01,233,85,148,70,0.850223,100.0,100.0,1
413,15919.1,0.0,2,1,1,270,0.026405,1.0,1.0,1
413,138932.33,11879.68,21,10,11,270,0.461655,1.0,1.0,1
413,6792.42,71.92,21,20,1,270,25.527659,1.0,1.0,1
74,2259.75,0.0,2,1,1,1,1.308885,1.0,1.0,1
413,5163.55,147.2,7,5,2,270,13.598053,1.0,1.0,1
74,22664.65,221.31,11,10,1,1,10.05299,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,0.0,0.0,0,0,0,1,0.0,1.0,1.0,1
413,10364.88,436.48,13,10,3,270,4.881717,1.0,1.0,1
74,26575.87,1807.96,15,14,1,1,14.56801,1.0,1.0,1
413,2218.82,443.76,6,5,0,270,0.0,1.0,1.0,1
413,32035.63,2829.96,10,9,1,270,19.517005,1.0,1.0,1
74,1590.57,0.0,3,1,2,1,1.143919,1.0,1.0,1
74,6558.8,0.93,5,2,3,1,1.036668,1.0,1.0,1
74,7705.58,743.53,9,6,3,1,1.823386,1.0,1.0,1
413,0.0,0.0,0,0,0,270,0.0,1.0,1.0,1
74,1502.45,0.0,2,1,1,1,1.999958,1.0,1.0,1
74,0.0,0.0,1,1,0,1,0.0,1.0,1.0,1
